signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,5.0,1.5,2.5,3.0,0.6,2400,0.4,69,85.5,28.32,0.29,1.7,0.41,11.17,22.8,0.33,1.56
40.0,4.0,1.5,2.5,3.0,0.4,7200,0.2,248,83.9,101.43,0.31,1.63,0.409,21.3,81.59,0.329,1.5
40.0,4.0,1.5,2.5,3.0,0.4,7200,0.4,248,83.9,101.43,0.31,1.63,0.409,21.3,81.59,0.329,1.5
40.0,5.0,1.5,2.5,4.5,0.4,7200,0.2,226,86.3,92.33,0.25,1.6,0.409,28.48,74.26,0.329,1.47
40.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,226,86.3,92.33,0.25,1.6,0.409,28.48,74.26,0.329,1.47
55.0,5.0,1.5,2.5,3.0,0.6,3600,0.2,66,87.9,26.99,0.23,1.67,0.409,11.04,21.71,0.329,1.53
55.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,66,87.9,26.99,0.23,1.67,0.409,11.04,21.71,0.329,1.53
40.0,4.0,1.5,2.5,3.0,0.4,14400,0.2,248,83.9,101.03,0.31,1.63,0.407,20.87,81.19,0.327,1.5
40.0,4.0,1.5,2.5,3.0,0.4,14400,0.4,248,83.9,101.03,0.31,1.63,0.407,20.87,81.19,0.327,1.5
40.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,225,86.2,91.52,0.26,1.61,0.407,28.48,73.52,0.327,1.48
45.0,5.0,1.5,2.5,4.5,0.4,2400,0.2,172,86.6,70.05,0.25,1.61,0.407,27.25,56.29,0.327,1.48
55.0,5.0,1.0,2.5,4.5,0.4,,0.4,66,87.9,26.84,0.23,1.67,0.407,10.22,21.56,0.327,1.53
45.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,172,86.6,69.85,0.25,1.61,0.406,27.25,56.1,0.326,1.48
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.2,173,86.7,70.31,0.25,1.61,0.406,26.46,56.47,0.326,1.48
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.4,173,86.7,70.31,0.25,1.61,0.406,26.46,56.47,0.326,1.48
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.8,173,86.7,70.31,0.25,1.61,0.406,26.46,56.47,0.326,1.48
55.0,5.0,1.5,2.5,4.5,0.8,1200,0.4,75,81.3,30.48,0.43,1.86,0.406,7.92,24.48,0.326,1.67
40.0,4.0,1.5,2.5,3.0,0.4,14400,0.8,248,83.9,100.51,0.31,1.63,0.405,21.38,80.67,0.325,1.49
40.0,4.0,1.5,2.5,4.5,0.4,7200,0.8,252,83.3,102.06,0.33,1.64,0.405,21.69,81.9,0.325,1.5
40.0,5.0,1.5,2.5,3.0,0.4,,0.4,227,86.3,91.95,0.25,1.59,0.405,26.33,73.79,0.325,1.47
40.0,5.0,1.5,2.5,4.5,0.4,2400,0.2,224,86.6,90.71,0.25,1.6,0.405,28.48,72.79,0.325,1.48
45.0,5.0,1.5,2.5,3.0,0.4,2400,0.2,172,86.6,69.72,0.25,1.61,0.405,27.25,55.96,0.325,1.48
45.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,172,86.6,69.6,0.25,1.61,0.405,27.25,55.85,0.325,1.48
45.0,5.0,1.5,2.5,4.5,0.8,2400,0.4,181,85.6,73.3,0.28,1.66,0.405,28.94,58.83,0.325,1.52
55.0,5.0,1.5,2.5,4.5,0.6,1200,0.2,69,85.5,27.91,0.29,1.7,0.404,11.1,22.39,0.324,1.55
40.0,5.0,1.5,2.5,4.5,0.4,2400,0.8,284,76.8,114.45,0.58,1.91,0.403,14.09,91.73,0.323,1.7
40.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,228,86.0,91.98,0.27,1.63,0.403,27.49,73.75,0.323,1.5
55.0,5.0,1.0,2.5,3.0,0.4,,0.4,66,87.9,26.61,0.23,1.67,0.403,10.22,21.33,0.323,1.52
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,66,87.9,26.59,0.23,1.66,0.403,11.04,21.31,0.323,1.52
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,66,87.9,26.59,0.23,1.66,0.403,11.04,21.31,0.323,1.52
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,66,87.9,26.59,0.23,1.66,0.403,11.04,21.31,0.323,1.52
40.0,5.0,1.5,2.5,3.0,0.4,2400,0.2,224,86.6,90.04,0.25,1.6,0.402,28.48,72.12,0.322,1.47
45.0,5.0,1.5,2.5,4.5,0.4,1200,0.4,181,82.9,72.7,0.35,1.69,0.402,24.29,58.22,0.322,1.54
40.0,5.0,1.5,2.5,3.0,0.4,2400,0.8,284,76.8,113.76,0.58,1.9,0.401,14.09,91.04,0.321,1.69
40.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,226,86.3,90.71,0.25,1.59,0.401,28.48,72.63,0.321,1.46
40.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,226,86.3,90.71,0.25,1.59,0.401,28.48,72.63,0.321,1.46
40.0,5.0,1.5,2.5,4.5,0.4,2400,0.4,231,84.8,92.55,0.29,1.63,0.401,30.16,74.07,0.321,1.5
40.0,5.0,1.5,2.5,4.5,0.4,3600,0.8,264,78.8,105.96,0.47,1.74,0.401,17.94,84.84,0.321,1.57
45.0,5.0,1.5,2.5,3.0,0.8,2400,0.4,181,85.6,72.58,0.28,1.66,0.401,28.94,58.1,0.321,1.52
55.0,5.0,1.5,2.5,3.0,0.6,1200,0.2,69,85.5,27.64,0.29,1.69,0.401,11.1,22.12,0.321,1.54
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,66,87.9,26.45,0.23,1.66,0.401,11.04,21.17,0.321,1.52
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.4,66,87.9,26.45,0.23,1.66,0.401,11.04,21.17,0.321,1.52
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,66,87.9,26.45,0.23,1.66,0.401,11.04,21.17,0.321,1.52
55.0,5.0,1.5,2.5,3.0,0.8,1200,0.4,75,81.3,30.06,0.42,1.85,0.401,7.92,24.06,0.321,1.66
40.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,226,86.3,90.5,0.25,1.58,0.4,27.9,72.42,0.32,1.46
40.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,226,86.3,90.5,0.25,1.58,0.4,27.9,72.42,0.32,1.46
40.0,5.0,1.5,2.5,3.0,0.4,14400,0.8,226,86.3,90.5,0.25,1.58,0.4,27.9,72.42,0.32,1.46
40.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,228,86.0,91.13,0.27,1.63,0.4,27.49,72.89,0.32,1.49
45.0,5.0,1.5,2.5,3.0,0.4,1200,0.4,181,82.9,72.39,0.35,1.68,0.4,24.29,57.91,0.32,1.53
40.0,4.0,1.5,2.5,4.5,0.4,3600,0.2,249,83.5,99.37,0.32,1.62,0.399,21.3,79.46,0.319,1.49
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.2,173,86.7,69.06,0.25,1.6,0.399,26.51,55.22,0.319,1.47
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.4,173,86.7,69.06,0.25,1.6,0.399,26.51,55.22,0.319,1.47
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.8,173,86.7,69.06,0.25,1.6,0.399,26.51,55.22,0.319,1.47
40.0,4.0,1.5,2.5,3.0,0.4,7200,0.8,252,83.3,100.41,0.32,1.62,0.398,21.69,80.25,0.318,1.49
40.0,5.0,1.5,2.5,3.0,0.4,2400,0.4,231,84.8,91.83,0.29,1.63,0.398,30.16,73.35,0.318,1.49
45.0,5.0,1.5,2.5,3.0,0.6,,0.4,171,86.5,67.98,0.25,1.59,0.398,23.8,54.3,0.318,1.46
45.0,5.0,1.5,2.5,4.5,0.4,3600,0.4,172,86.6,68.45,0.25,1.6,0.398,28.66,54.69,0.318,1.47
55.0,5.0,1.5,2.5,4.5,0.6,7200,0.2,66,87.9,26.26,0.23,1.66,0.398,11.04,20.98,0.318,1.52
55.0,5.0,1.5,2.5,4.5,0.6,7200,0.4,66,87.9,26.26,0.23,1.66,0.398,11.04,20.98,0.318,1.52
40.0,4.0,1.5,2.5,4.5,0.4,3600,0.4,253,83.0,100.55,0.33,1.63,0.397,21.3,80.31,0.317,1.49
40.0,5.0,1.5,2.5,3.0,0.4,3600,0.8,264,78.8,104.92,0.47,1.73,0.397,17.94,83.8,0.317,1.56
45.0,5.0,1.5,2.5,3.0,0.4,3600,0.4,172,86.6,68.2,0.25,1.59,0.397,28.66,54.44,0.317,1.47
45.0,5.0,1.5,2.5,3.0,0.8,,0.4,173,86.7,68.67,0.24,1.6,0.397,25.83,54.83,0.317,1.47
45.0,5.0,1.5,2.5,4.5,0.8,7200,0.8,176,84.7,69.7,0.3,1.63,0.396,27.08,55.63,0.316,1.49
45.0,5.0,1.5,2.5,4.5,0.8,,0.4,172,86.6,68.19,0.25,1.59,0.396,27.5,54.43,0.316,1.47
55.0,5.0,1.5,2.5,3.0,0.6,7200,0.2,66,87.9,26.12,0.23,1.65,0.396,11.04,20.84,0.316,1.51
55.0,5.0,1.5,2.5,3.0,0.6,7200,0.4,66,87.9,26.12,0.23,1.65,0.396,11.04,20.84,0.316,1.51
40.0,4.0,1.5,2.5,3.0,0.4,3600,0.2,249,83.5,98.31,0.32,1.61,0.395,21.3,78.39,0.315,1.48
40.0,4.0,1.5,2.5,4.5,0.6,14400,0.2,248,83.9,97.75,0.31,1.61,0.394,18.39,77.91,0.314,1.48
40.0,4.0,1.5,2.5,4.5,0.6,14400,0.4,248,83.9,97.75,0.31,1.61,0.394,18.39,77.91,0.314,1.48
45.0,5.0,1.5,2.5,4.5,0.6,7200,0.8,174,84.5,68.47,0.3,1.62,0.394,26.33,54.55,0.314,1.48
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,171,86.5,67.35,0.25,1.59,0.394,25.72,53.67,0.314,1.46
