signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.2,45,88.9,19.36,0.22,1.77,0.43,17.3,15.76,0.35,1.62
45.0,5.0,0.7,1.5,3.0,0.4,,0.4,82,87.8,35.09,0.28,2.03,0.428,8.96,28.53,0.348,1.82
55.0,5.0,1.0,2.5,3.0,0.4,,0.4,45,88.9,19.21,0.22,1.77,0.427,18.38,15.61,0.347,1.61
45.0,5.0,1.0,2.5,4.5,0.8,,0.4,75,89.3,31.95,0.21,1.8,0.426,13.07,25.95,0.346,1.64
55.0,5.0,1.5,2.5,3.0,0.6,,0.4,45,88.9,19.16,0.22,1.77,0.426,17.59,15.56,0.346,1.61
45.0,5.0,1.0,2.5,3.0,0.8,,0.4,75,89.3,31.78,0.21,1.79,0.424,13.07,25.78,0.344,1.63
55.0,5.0,1.0,2.5,3.0,0.4,7200,0.2,45,88.9,19.05,0.22,1.76,0.423,18.55,15.45,0.343,1.61
55.0,5.0,1.0,2.5,4.5,0.4,7200,0.2,45,88.9,19.05,0.22,1.76,0.423,18.55,15.45,0.343,1.61
50.0,4.0,0.7,2.5,4.5,0.4,,0.4,67,85.1,28.29,0.35,1.98,0.422,11.65,22.93,0.342,1.78
55.0,5.0,0.7,2.5,3.0,0.4,,0.4,45,88.9,18.97,0.24,1.93,0.422,14.42,15.37,0.342,1.74
45.0,5.0,0.7,1.5,4.5,0.4,,0.4,81,87.7,33.99,0.28,2.0,0.42,8.96,27.51,0.34,1.79
55.0,5.0,1.5,2.5,3.0,0.6,3600,0.2,45,88.9,18.91,0.22,1.76,0.42,16.97,15.31,0.34,1.6
55.0,5.0,1.5,2.5,4.5,0.6,3600,0.2,45,88.9,18.91,0.22,1.76,0.42,16.97,15.31,0.34,1.6
55.0,5.0,1.0,2.5,3.0,0.6,7200,0.2,45,88.9,18.87,0.22,1.75,0.419,18.55,15.27,0.339,1.6
55.0,5.0,1.0,2.5,4.5,0.6,7200,0.2,45,88.9,18.87,0.22,1.75,0.419,18.55,15.27,0.339,1.6
50.0,4.0,0.7,2.5,3.0,0.4,,0.4,67,85.1,27.98,0.35,1.97,0.418,11.65,22.62,0.338,1.77
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,45,86.7,18.78,0.27,1.75,0.417,17.43,15.18,0.337,1.59
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,45,86.7,18.78,0.27,1.75,0.417,17.43,15.18,0.337,1.59
55.0,5.0,1.0,2.5,3.0,0.6,14400,0.2,45,88.9,18.7,0.22,1.75,0.416,18.65,15.1,0.336,1.59
55.0,5.0,1.0,2.5,4.5,0.6,14400,0.2,45,88.9,18.74,0.22,1.75,0.416,18.65,15.14,0.336,1.6
55.0,5.0,1.0,2.5,4.5,0.6,,0.4,45,88.9,18.55,0.22,1.74,0.412,18.59,14.94,0.332,1.59
55.0,5.0,1.0,2.5,3.0,0.4,14400,0.4,45,86.7,18.44,0.27,1.74,0.41,18.43,14.84,0.33,1.58
55.0,5.0,1.0,2.5,4.5,0.4,14400,0.4,45,86.7,18.44,0.27,1.74,0.41,18.43,14.84,0.33,1.58
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,45,86.7,18.45,0.27,1.74,0.41,16.93,14.85,0.33,1.58
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,52,78.8,21.29,0.6,2.24,0.409,11.0,17.13,0.33,1.94
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.4,45,86.7,18.41,0.27,1.73,0.409,16.93,14.81,0.329,1.58
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,52,78.8,21.25,0.6,2.24,0.409,11.0,17.09,0.329,1.94
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.8,52,78.8,21.2,0.6,2.23,0.408,11.53,17.04,0.328,1.94
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.8,52,78.8,21.2,0.6,2.23,0.408,11.53,17.04,0.328,1.94
55.0,5.0,0.7,2.5,4.5,0.6,,0.4,45,88.9,18.3,0.24,1.9,0.407,14.63,14.7,0.327,1.71
55.0,5.0,1.5,2.5,3.0,0.8,14400,0.2,45,88.9,18.3,0.22,1.73,0.407,16.55,14.7,0.327,1.58
45.0,5.0,1.5,2.5,3.0,0.4,,0.4,82,87.8,33.33,0.23,1.67,0.406,13.46,26.77,0.326,1.53
55.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,45,88.9,18.25,0.22,1.73,0.406,17.71,14.65,0.326,1.58
55.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,45,88.9,18.25,0.22,1.73,0.406,17.71,14.65,0.326,1.58
55.0,5.0,1.5,2.5,4.5,0.8,14400,0.2,45,88.9,18.29,0.22,1.73,0.406,16.55,14.69,0.326,1.58
55.0,5.0,1.0,2.5,3.0,0.8,7200,0.2,45,88.9,18.17,0.22,1.73,0.404,18.55,14.57,0.324,1.57
55.0,5.0,1.0,2.5,4.5,0.8,7200,0.2,45,88.9,18.17,0.22,1.73,0.404,18.55,14.57,0.324,1.57
55.0,5.0,1.5,2.5,3.0,0.8,7200,0.2,45,88.9,18.16,0.22,1.73,0.404,16.56,14.56,0.324,1.57
55.0,5.0,1.5,2.5,4.5,0.8,7200,0.2,45,88.9,18.16,0.22,1.73,0.404,16.56,14.56,0.324,1.57
55.0,5.0,1.0,2.5,3.0,0.6,,0.4,45,88.9,18.13,0.22,1.73,0.403,18.59,14.53,0.323,1.57
50.0,4.0,1.5,2.5,3.0,0.6,7200,0.4,76,84.2,30.53,0.35,1.84,0.402,14.49,24.45,0.322,1.66
50.0,4.0,1.5,2.5,4.5,0.6,7200,0.4,76,84.2,30.53,0.35,1.84,0.402,14.49,24.45,0.322,1.66
55.0,5.0,1.0,2.5,3.0,0.8,14400,0.2,45,88.9,18.0,0.22,1.72,0.4,18.27,14.4,0.32,1.57
55.0,5.0,1.0,2.5,4.5,0.8,14400,0.2,45,88.9,17.99,0.21,1.72,0.4,18.27,14.39,0.32,1.57
55.0,5.0,0.7,2.5,3.0,0.6,,0.4,45,88.9,17.89,0.23,1.88,0.398,14.63,14.29,0.318,1.69
55.0,5.0,1.5,2.5,3.0,0.6,7200,0.4,53,84.9,21.05,0.33,1.83,0.397,16.56,16.81,0.317,1.65
55.0,5.0,1.5,2.5,4.5,0.6,7200,0.4,53,84.9,21.05,0.33,1.83,0.397,16.56,16.81,0.317,1.65
55.0,5.0,1.5,2.5,4.5,0.8,,0.4,45,88.9,17.86,0.21,1.71,0.397,17.5,14.26,0.317,1.56
45.0,5.0,1.5,2.5,4.5,0.4,,0.4,81,87.7,31.99,0.23,1.64,0.395,13.46,25.51,0.315,1.5
50.0,4.0,1.5,2.5,3.0,0.8,7200,0.4,76,84.2,29.99,0.34,1.83,0.395,14.51,23.91,0.315,1.64
50.0,4.0,1.5,2.5,4.5,0.8,7200,0.4,76,84.2,29.99,0.34,1.83,0.395,14.51,23.91,0.315,1.64
55.0,5.0,1.0,1.5,3.0,0.4,14400,0.2,45,88.9,17.76,0.21,1.71,0.395,18.84,14.16,0.315,1.56
55.0,5.0,1.0,1.5,4.5,0.4,14400,0.2,45,88.9,17.76,0.21,1.71,0.395,18.84,14.16,0.315,1.56
55.0,5.0,1.0,1.5,4.5,0.4,,0.4,45,88.9,17.75,0.21,1.71,0.394,18.66,14.15,0.314,1.56
55.0,5.0,1.0,2.5,4.5,0.6,14400,0.4,45,86.7,17.73,0.26,1.71,0.394,18.65,14.13,0.314,1.55
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,80,88.8,31.47,0.22,1.7,0.393,13.38,25.07,0.313,1.55
55.0,5.0,1.0,2.5,3.0,0.6,14400,0.4,45,86.7,17.69,0.26,1.71,0.393,18.65,14.09,0.313,1.55
55.0,5.0,1.0,1.5,4.5,0.6,,0.4,45,88.9,17.63,0.21,1.71,0.392,18.54,14.03,0.312,1.55
55.0,5.0,1.0,2.5,3.0,0.4,3600,0.2,45,88.9,17.58,0.21,1.7,0.391,19.14,13.98,0.311,1.55
55.0,5.0,1.0,2.5,4.5,0.4,3600,0.2,45,88.9,17.58,0.21,1.7,0.391,19.14,13.98,0.311,1.55
55.0,5.0,0.7,1.5,4.5,0.4,,0.4,45,88.9,17.51,0.23,1.86,0.389,14.7,13.91,0.309,1.67
55.0,5.0,1.0,2.5,4.5,0.8,,0.4,45,88.9,17.49,0.21,1.7,0.389,18.5,13.89,0.309,1.55
55.0,5.0,1.5,2.5,3.0,0.8,,0.4,45,88.9,17.5,0.21,1.7,0.389,17.5,13.9,0.309,1.55
45.0,5.0,1.0,1.5,4.5,0.8,,0.4,75,89.3,29.12,0.21,1.73,0.388,12.99,23.12,0.308,1.57
50.0,4.0,1.5,2.5,3.0,0.4,7200,0.4,77,84.4,29.91,0.34,1.83,0.388,14.9,23.75,0.308,1.64
50.0,4.0,1.5,2.5,3.0,0.6,3600,0.2,68,85.3,26.37,0.3,1.73,0.388,14.8,20.93,0.308,1.57
50.0,4.0,1.5,2.5,4.5,0.4,7200,0.4,77,84.4,29.91,0.34,1.83,0.388,14.9,23.75,0.308,1.64
50.0,4.0,1.5,2.5,4.5,0.6,3600,0.2,68,85.3,26.37,0.3,1.73,0.388,14.8,20.93,0.308,1.57
55.0,5.0,1.0,1.5,3.0,0.4,7200,0.2,45,88.9,17.45,0.21,1.7,0.388,18.92,13.85,0.308,1.55
55.0,5.0,1.0,1.5,4.5,0.4,7200,0.2,45,88.9,17.45,0.21,1.7,0.388,18.92,13.85,0.308,1.55
45.0,5.0,1.0,1.5,3.0,0.8,,0.4,75,89.3,28.96,0.21,1.72,0.386,12.99,22.96,0.306,1.56
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,80,88.8,30.9,0.21,1.69,0.386,13.38,24.5,0.306,1.54
55.0,5.0,0.7,1.5,4.5,0.6,,0.4,45,88.9,17.39,0.23,1.85,0.386,14.58,13.79,0.306,1.66
55.0,5.0,1.0,1.5,3.0,0.4,,0.4,45,88.9,17.38,0.21,1.7,0.386,18.66,13.78,0.306,1.54
55.0,5.0,1.0,2.5,3.0,0.4,7200,0.4,53,84.9,20.42,0.32,1.81,0.385,18.55,16.18,0.305,1.63
55.0,5.0,1.0,2.5,4.5,0.4,7200,0.4,53,84.9,20.42,0.32,1.81,0.385,18.55,16.18,0.305,1.63
55.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,53,84.9,20.43,0.32,1.81,0.385,17.3,16.19,0.305,1.63
55.0,5.0,1.5,2.5,3.0,0.8,14400,0.8,52,78.8,20.03,0.58,2.17,0.385,10.63,15.87,0.305,1.87
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,53,84.9,20.43,0.32,1.81,0.385,17.3,16.19,0.305,1.63
55.0,5.0,1.5,2.5,4.5,0.8,14400,0.8,52,78.8,20.02,0.58,2.16,0.385,10.63,15.86,0.305,1.87
55.0,5.0,1.0,1.5,4.5,0.6,14400,0.2,45,88.9,17.29,0.21,1.69,0.384,18.92,13.69,0.304,1.54
50.0,4.0,0.7,1.5,4.5,0.4,,0.4,67,85.1,25.68,0.33,1.89,0.383,11.65,20.32,0.303,1.69
50.0,4.0,1.5,2.5,3.0,0.6,2400,0.2,70,84.3,26.79,0.32,1.74,0.383,13.98,21.19,0.303,1.57
50.0,4.0,1.5,2.5,4.5,0.6,2400,0.2,70,84.3,26.79,0.32,1.74,0.383,13.98,21.19,0.303,1.57
55.0,5.0,0.7,2.5,4.5,0.8,,0.4,45,88.9,17.25,0.23,1.84,0.383,14.54,13.65,0.303,1.66
55.0,5.0,1.0,1.5,3.0,0.6,7200,0.2,45,88.9,17.25,0.21,1.69,0.383,18.92,13.65,0.303,1.54
55.0,5.0,1.0,1.5,3.0,0.6,14400,0.2,45,88.9,17.25,0.21,1.69,0.383,18.92,13.65,0.303,1.54
55.0,5.0,1.0,1.5,3.0,0.6,,0.4,45,88.9,17.22,0.21,1.69,0.383,18.54,13.62,0.303,1.54
55.0,5.0,1.0,1.5,4.5,0.6,7200,0.2,45,88.9,17.25,0.21,1.69,0.383,18.92,13.65,0.303,1.54
50.0,4.0,1.5,2.5,3.0,0.4,3600,0.2,69,85.5,26.34,0.29,1.73,0.382,15.34,20.82,0.302,1.56
50.0,4.0,1.5,2.5,3.0,0.8,3600,0.2,68,85.3,25.99,0.3,1.72,0.382,14.72,20.55,0.302,1.56
50.0,4.0,1.5,2.5,4.5,0.4,3600,0.2,69,85.5,26.34,0.29,1.73,0.382,15.34,20.82,0.302,1.56
50.0,4.0,1.5,2.5,4.5,0.8,3600,0.2,68,85.3,25.99,0.3,1.72,0.382,14.72,20.55,0.302,1.56
55.0,5.0,1.0,2.5,3.0,0.6,7200,0.4,53,84.9,20.24,0.32,1.8,0.382,18.55,16.0,0.302,1.62
