signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.0,1.5,4.5,0.6,14400,0.8,168,87.5,63.24,0.25,1.73,0.376,13.58,49.8,0.296,1.57
45.0,5.0,1.0,2.5,4.5,0.8,14400,0.2,160,89.4,60.24,0.2,1.71,0.376,14.51,47.44,0.296,1.55
45.0,5.0,1.0,2.5,4.5,0.8,14400,0.4,160,89.4,60.24,0.2,1.71,0.376,14.51,47.44,0.296,1.55
45.0,3.0,1.5,2.5,4.5,0.4,14400,0.8,203,82.3,76.22,0.38,1.74,0.375,6.61,59.98,0.295,1.57
45.0,5.0,1.5,2.5,3.0,0.8,3600,0.2,163,89.6,61.06,0.2,1.72,0.375,12.59,48.02,0.295,1.56
45.0,5.0,1.5,2.5,4.5,0.8,3600,0.2,163,89.6,61.19,0.2,1.72,0.375,12.59,48.15,0.295,1.56
45.0,5.0,1.0,1.5,3.0,0.8,14400,0.2,160,89.4,59.83,0.2,1.7,0.374,14.26,47.03,0.294,1.54
45.0,5.0,1.0,1.5,3.0,0.8,14400,0.4,160,89.4,59.83,0.2,1.7,0.374,14.26,47.03,0.294,1.54
45.0,5.0,1.0,2.5,3.0,0.4,3600,0.4,161,87.0,60.17,0.26,1.74,0.374,13.53,47.29,0.294,1.57
45.0,5.0,1.0,2.5,3.0,0.6,14400,0.2,160,89.4,59.87,0.2,1.7,0.374,13.14,47.07,0.294,1.54
45.0,5.0,1.0,2.5,3.0,0.6,14400,0.4,160,89.4,59.87,0.2,1.7,0.374,13.14,47.07,0.294,1.54
45.0,5.0,1.0,2.5,4.5,0.6,7200,0.2,159,89.3,59.28,0.2,1.7,0.373,13.88,46.56,0.293,1.54
45.0,5.0,1.5,2.5,4.5,0.8,2400,0.2,163,89.6,60.77,0.2,1.71,0.373,12.54,47.73,0.293,1.55
45.0,5.0,1.0,1.5,3.0,0.4,3600,0.4,161,87.0,59.94,0.26,1.74,0.372,13.48,47.06,0.292,1.57
45.0,5.0,1.0,2.5,4.5,0.4,1200,0.2,160,89.4,59.45,0.2,1.7,0.372,16.06,46.65,0.292,1.54
45.0,5.0,1.0,2.5,4.5,0.6,7200,0.4,161,88.8,59.92,0.21,1.7,0.372,13.24,47.04,0.292,1.54
45.0,5.0,1.5,2.5,3.0,0.8,2400,0.2,163,89.6,60.64,0.2,1.71,0.372,12.54,47.6,0.292,1.55
45.0,3.0,1.5,2.5,3.0,0.4,14400,0.8,203,82.3,75.23,0.37,1.73,0.371,6.61,59.0,0.291,1.56
45.0,5.0,1.0,1.5,3.0,0.6,7200,0.2,159,89.3,59.03,0.2,1.69,0.371,14.19,46.31,0.291,1.54
45.0,5.0,1.0,1.5,3.0,0.6,7200,0.4,161,88.8,59.67,0.21,1.7,0.371,13.55,46.79,0.291,1.54
45.0,5.0,1.0,1.5,4.5,0.8,14400,0.8,168,87.5,62.32,0.25,1.72,0.371,14.53,48.89,0.291,1.56
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.2,163,89.6,60.55,0.2,1.71,0.371,13.69,47.51,0.291,1.55
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.4,163,89.6,60.55,0.2,1.71,0.371,13.69,47.51,0.291,1.55
45.0,5.0,1.0,1.5,4.5,0.4,1200,0.2,160,89.4,59.12,0.2,1.7,0.37,16.01,46.32,0.29,1.54
45.0,5.0,1.0,2.5,4.5,0.6,14400,0.8,168,87.5,62.14,0.25,1.72,0.37,13.6,48.7,0.29,1.55
45.0,5.0,1.5,2.5,4.5,0.8,7200,0.2,163,89.6,60.39,0.2,1.71,0.37,13.26,47.35,0.29,1.55
45.0,5.0,1.5,2.5,4.5,0.6,2400,0.4,168,85.7,61.99,0.29,1.76,0.369,11.83,48.55,0.289,1.58
45.0,5.0,1.5,2.5,4.5,0.8,1200,0.4,194,80.4,71.61,0.5,2.04,0.369,8.71,56.09,0.289,1.78
45.0,5.0,1.5,2.5,4.5,0.8,7200,0.4,164,89.6,60.53,0.2,1.71,0.369,13.26,47.41,0.289,1.55
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.8,158,88.6,58.3,0.22,1.68,0.369,15.11,45.66,0.289,1.53
45.0,5.0,1.5,2.5,4.5,0.8,,0.4,164,89.0,60.54,0.21,1.67,0.369,14.6,47.42,0.289,1.52
45.0,5.0,1.0,1.5,3.0,0.6,14400,0.8,168,87.5,61.78,0.25,1.72,0.368,13.58,48.34,0.288,1.55
45.0,5.0,1.0,1.5,4.5,0.6,2400,0.2,159,89.3,58.47,0.2,1.69,0.368,13.65,45.75,0.288,1.53
45.0,5.0,1.0,2.5,3.0,0.4,1200,0.2,160,89.4,58.93,0.2,1.69,0.368,16.06,46.13,0.288,1.53
45.0,5.0,1.0,2.5,3.0,0.6,7200,0.2,159,89.3,58.48,0.2,1.69,0.368,13.88,45.76,0.288,1.53
45.0,5.0,1.0,2.5,3.0,0.8,14400,0.2,160,89.4,58.81,0.2,1.69,0.368,14.51,46.01,0.288,1.53
45.0,5.0,1.0,2.5,3.0,0.8,14400,0.4,160,89.4,58.81,0.2,1.69,0.368,14.51,46.01,0.288,1.53
45.0,5.0,1.5,2.5,3.0,0.8,7200,0.2,163,89.6,59.93,0.2,1.71,0.368,13.26,46.89,0.288,1.54
45.0,5.0,1.0,1.5,4.5,0.8,7200,0.2,159,89.3,58.27,0.2,1.69,0.366,15.07,45.55,0.287,1.53
45.0,5.0,1.0,2.5,3.0,0.6,7200,0.4,161,88.8,59.12,0.21,1.69,0.367,13.24,46.24,0.287,1.53
45.0,5.0,1.0,2.5,4.5,0.6,2400,0.2,159,89.3,58.32,0.2,1.69,0.367,13.6,45.6,0.287,1.53
45.0,5.0,1.5,2.5,3.0,0.8,1200,0.4,194,80.4,71.16,0.5,2.03,0.367,8.71,55.64,0.287,1.77
45.0,5.0,1.0,1.5,3.0,0.4,1200,0.2,160,89.4,58.6,0.2,1.69,0.366,16.01,45.8,0.286,1.53
