signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,79,89.9,48.3,0.25,2.21,0.611,12.38,41.98,0.531,2.03
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,79,89.9,48.3,0.25,2.21,0.611,12.38,41.98,0.531,2.03
55.0,5.0,1.5,2.5,3.0,0.4,,0.4,79,89.9,48.26,0.25,2.21,0.611,12.62,41.94,0.531,2.03
50.0,5.0,1.0,2.5,4.5,0.6,3600,0.4,111,91.0,67.75,0.27,2.68,0.61,10.0,58.87,0.53,2.43
55.0,5.0,1.5,2.5,3.0,0.8,,0.4,78,89.7,47.55,0.25,2.19,0.61,13.26,41.31,0.53,2.02
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.2,79,89.9,48.22,0.25,2.21,0.61,12.38,41.9,0.53,2.03
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,79,89.9,48.22,0.25,2.21,0.61,12.38,41.9,0.53,2.03
50.0,5.0,1.0,1.5,4.5,0.6,3600,0.2,110,91.8,67.03,0.24,2.68,0.609,10.0,58.23,0.529,2.43
50.0,5.0,1.0,2.5,4.5,0.4,7200,0.8,118,88.1,71.86,0.4,2.96,0.609,5.6,62.42,0.529,2.65
55.0,4.0,1.5,2.5,3.0,0.4,3600,0.2,85,88.2,51.79,0.31,2.29,0.609,8.56,44.99,0.529,2.1
50.0,5.0,0.7,1.5,3.0,0.4,,0.4,109,92.7,66.29,0.24,3.0,0.608,7.72,57.57,0.528,2.7
50.0,5.0,1.0,2.5,3.0,0.6,3600,0.4,111,91.0,67.54,0.27,2.68,0.608,10.0,58.66,0.528,2.43
55.0,5.0,1.5,2.5,4.5,0.8,,0.4,78,89.7,47.42,0.25,2.19,0.608,13.26,41.18,0.528,2.01
50.0,5.0,0.7,1.5,3.0,0.8,,0.4,107,92.5,64.98,0.24,2.96,0.607,7.72,56.42,0.527,2.67
50.0,5.0,1.0,1.5,3.0,0.6,3600,0.2,110,91.8,66.82,0.24,2.67,0.607,10.0,58.02,0.527,2.42
55.0,4.0,1.5,2.5,4.5,0.6,7200,0.2,85,88.2,51.58,0.31,2.29,0.607,8.13,44.78,0.527,2.1
55.0,4.0,1.5,2.5,4.5,0.6,7200,0.4,85,88.2,51.58,0.31,2.29,0.607,8.13,44.78,0.527,2.1
50.0,5.0,1.0,2.5,4.5,0.6,7200,0.8,118,88.1,71.47,0.4,2.95,0.606,5.6,62.03,0.526,2.64
50.0,5.0,1.0,2.5,4.5,0.8,3600,0.4,111,91.0,67.3,0.26,2.67,0.606,10.0,58.42,0.526,2.42
55.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,79,89.9,47.85,0.25,2.2,0.606,12.38,41.53,0.526,2.02
