signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,0.7,2.5,3.0,0.4,14400,0.4,131,91.6,61.28,0.22,2.42,0.468,9.08,50.8,0.388,2.16
45.0,5.0,0.7,2.5,4.5,0.4,14400,0.4,131,91.6,61.28,0.22,2.42,0.468,9.08,50.8,0.388,2.16
45.0,5.0,0.7,2.5,3.0,0.8,,0.4,114,91.2,53.23,0.21,2.17,0.467,9.44,44.11,0.387,1.95
45.0,5.0,1.5,2.5,3.0,0.4,3600,0.4,125,81.6,58.43,0.48,2.14,0.467,12.29,48.43,0.387,1.91
45.0,5.0,1.5,2.5,4.5,0.4,3600,0.4,125,81.6,58.43,0.48,2.14,0.467,12.29,48.43,0.387,1.91
45.0,5.0,0.7,2.5,4.5,0.8,,0.4,114,91.2,52.99,0.21,2.17,0.465,9.44,43.87,0.385,1.95
50.0,5.0,1.0,1.5,4.5,0.6,,0.4,69,89.9,32.11,0.22,1.92,0.465,11.55,26.59,0.385,1.75
45.0,5.0,0.7,1.5,3.0,0.4,14400,0.2,130,93.1,60.35,0.18,2.41,0.464,9.08,49.95,0.384,2.15
45.0,5.0,0.7,1.5,4.5,0.4,14400,0.2,130,93.1,60.35,0.18,2.41,0.464,9.08,49.95,0.384,2.15
45.0,5.0,1.5,2.5,3.0,0.6,1200,0.2,120,85.8,55.6,0.35,2.1,0.463,10.02,46.0,0.383,1.89
45.0,5.0,1.5,2.5,4.5,0.6,1200,0.2,120,85.8,55.6,0.35,2.1,0.463,10.02,46.0,0.383,1.89
45.0,5.0,0.7,1.5,3.0,0.6,,0.4,110,90.9,50.79,0.21,2.12,0.462,9.32,41.99,0.382,1.91
50.0,5.0,1.0,1.5,3.0,0.6,,0.4,69,89.9,31.85,0.22,1.91,0.462,11.55,26.33,0.382,1.74
45.0,5.0,0.7,2.5,3.0,0.6,14400,0.2,130,93.1,59.84,0.18,2.4,0.46,9.08,49.44,0.38,2.14
45.0,5.0,0.7,2.5,4.5,0.6,14400,0.2,130,93.1,59.74,0.18,2.4,0.46,9.08,49.34,0.38,2.14
50.0,5.0,1.5,2.5,3.0,0.8,,0.4,68,89.7,31.24,0.22,1.89,0.459,11.32,25.8,0.379,1.73
45.0,5.0,1.0,1.5,4.5,0.4,,0.4,106,89.6,48.57,0.22,1.88,0.458,9.9,40.09,0.378,1.72
45.0,5.0,1.0,1.5,3.0,0.4,,0.4,106,89.6,48.45,0.22,1.88,0.457,9.9,39.97,0.377,1.72
45.0,4.0,1.5,2.5,3.0,0.6,14400,0.8,142,81.0,64.57,0.49,2.1,0.455,10.46,53.21,0.375,1.88
50.0,5.0,1.5,2.5,3.0,0.8,3600,0.2,76,90.8,34.57,0.2,1.99,0.455,10.9,28.49,0.375,1.8
50.0,5.0,1.5,2.5,4.5,0.8,3600,0.2,76,90.8,34.57,0.2,1.99,0.455,10.9,28.49,0.375,1.8
45.0,5.0,0.7,2.5,3.0,0.4,7200,0.2,134,93.3,60.8,0.17,2.42,0.454,9.08,50.08,0.374,2.15
